Channel,Vehicle,age_min,age_max,gender,concat,a,b,c
FB/IG,Reserved_REACH,55,59,M,FB/IGReserved_REACHM5559,-4.599651396,0.89476,0.638649088
FB/IG,Reserved_REACH,65,69,M,FB/IGReserved_REACHM6569,-4.645945754,0.9045,0.611361858
FB/IG,Reserved_REACH,55,59,F,FB/IGReserved_REACHF5559,-4.599651396,0.89476,0.449608298
FB/IG,Reserved_REACH,65,69,F,FB/IGReserved_REACHF6569,-4.645945754,0.9045,0.414752974
FB/IG,Reserved_REACH,7,12,M,FB/IGReserved_REACHM712,-4.158999558,0.87439,0.38413056
FB/IG,Reserved_REACH,13,18,M,FB/IGReserved_REACHM1318,-4.158999558,0.87439,0.739528699
FB/IG,Reserved_REACH,19,24,M,FB/IGReserved_REACHM1924,-4.158999558,0.87439,0.740272431
FB/IG,Reserved_REACH,25,29,M,FB/IGReserved_REACHM2529,-4.158999558,0.87439,0.64781852
FB/IG,Reserved_REACH,30,34,M,FB/IGReserved_REACHM3034,-4.158999558,0.87439,0.667736431
FB/IG,Reserved_REACH,35,39,M,FB/IGReserved_REACHM3539,-4.296761627,0.85415,0.679911326
FB/IG,Reserved_REACH,40,44,M,FB/IGReserved_REACHM4044,-4.462839023,0.83006,0.678504953
FB/IG,Reserved_REACH,45,49,M,FB/IGReserved_REACHM4549,-4.472922034,0.90214,0.626860386
FB/IG,Reserved_REACH,7,12,F,FB/IGReserved_REACHF712,-4.158999558,0.87439,0.374310665
FB/IG,Reserved_REACH,13,18,F,FB/IGReserved_REACHF1318,-4.158999558,0.87439,0.557403754
FB/IG,Reserved_REACH,19,24,F,FB/IGReserved_REACHF1924,-4.158999558,0.87439,0.561905912
FB/IG,Reserved_REACH,25,29,F,FB/IGReserved_REACHF2529,-4.158999558,0.87439,0.574225641
FB/IG,Reserved_REACH,30,34,F,FB/IGReserved_REACHF3034,-4.158999558,0.87439,0.626648921
FB/IG,Reserved_REACH,35,39,F,FB/IGReserved_REACHF3539,-4.296761627,0.85415,0.539059215
FB/IG,Reserved_REACH,40,44,F,FB/IGReserved_REACHF4044,-4.462839023,0.83006,0.541806921
FB/IG,Reserved_REACH,45,49,F,FB/IGReserved_REACHF4549,-4.472922034,0.90214,0.549141428
FB/IG,Reserved_REACH,50,54,M,FB/IGReserved_REACHM5054,-4.599651396,0.89476,0.638649088
FB/IG,Reserved_REACH,60,64,M,FB/IGReserved_REACHM6064,-4.645945754,0.9045,0.611361858
FB/IG,Reserved_REACH,50,54,F,FB/IGReserved_REACHF5054,-4.599651396,0.89476,0.449608298
FB/IG,Reserved_REACH,60,64,F,FB/IGReserved_REACHF6064,-4.645945754,0.9045,0.414752974
Youtube,마스트헤드,55,59,M,Youtube마스트헤드M5559,-1.17034873,0.14586,0.8
Youtube,마스트헤드,65,69,M,Youtube마스트헤드M6569,-1.17034873,0.14586,0.8
Youtube,마스트헤드,55,59,F,Youtube마스트헤드F5559,-1.17034873,0.14586,0.8
Youtube,마스트헤드,65,69,F,Youtube마스트헤드F6569,-1.17034873,0.14586,0.8
Youtube,마스트헤드,7,12,M,Youtube마스트헤드M712,-1.17034873,0.14586,0.8
Youtube,마스트헤드,13,18,M,Youtube마스트헤드M1318,-1.17034873,0.14586,0.8
Youtube,마스트헤드,19,24,M,Youtube마스트헤드M1924,-1.17034873,0.14586,0.8
Youtube,마스트헤드,25,29,M,Youtube마스트헤드M2529,-1.17034873,0.14586,0.8
Youtube,마스트헤드,30,34,M,Youtube마스트헤드M3034,-1.17034873,0.14586,0.8
Youtube,마스트헤드,35,39,M,Youtube마스트헤드M3539,-1.17034873,0.14586,0.8
Youtube,마스트헤드,40,44,M,Youtube마스트헤드M4044,-1.17034873,0.14586,0.8
Youtube,마스트헤드,45,49,M,Youtube마스트헤드M4549,-1.17034873,0.14586,0.8
Youtube,마스트헤드,7,12,F,Youtube마스트헤드F712,-1.17034873,0.14586,0.8
Youtube,마스트헤드,13,18,F,Youtube마스트헤드F1318,-1.17034873,0.14586,0.8
Youtube,마스트헤드,19,24,F,Youtube마스트헤드F1924,-1.17034873,0.14586,0.8
Youtube,마스트헤드,25,29,F,Youtube마스트헤드F2529,-1.17034873,0.14586,0.8
Youtube,마스트헤드,30,34,F,Youtube마스트헤드F3034,-1.17034873,0.14586,0.8
Youtube,마스트헤드,35,39,F,Youtube마스트헤드F3539,-1.17034873,0.14586,0.8
Youtube,마스트헤드,40,44,F,Youtube마스트헤드F4044,-1.17034873,0.14586,0.8
Youtube,마스트헤드,45,49,F,Youtube마스트헤드F4549,-1.17034873,0.14586,0.8
Youtube,마스트헤드,50,54,M,Youtube마스트헤드M5054,-1.17034873,0.14586,0.8
Youtube,마스트헤드,60,64,M,Youtube마스트헤드M6064,-1.17034873,0.14586,0.8
Youtube,마스트헤드,50,54,F,Youtube마스트헤드F5054,-1.17034873,0.14586,0.8
Youtube,마스트헤드,60,64,F,Youtube마스트헤드F6064,-1.17034873,0.14586,0.8
Naver,네이버TV,55,59,M,Naver네이버TVM5559,-4.747889204,0.78856,0.63
Naver,네이버TV,65,69,M,Naver네이버TVM6569,-4.747889204,0.78856,0.63
Naver,네이버TV,55,59,F,Naver네이버TVF5559,-4.747889204,0.78856,0.63
Naver,네이버TV,65,69,F,Naver네이버TVF6569,-4.747889204,0.78856,0.63
Naver,네이버TV,7,12,M,Naver네이버TVM712,-4.747889204,0.78856,0.63
Naver,네이버TV,13,18,M,Naver네이버TVM1318,-4.747889204,0.78856,0.63
Naver,네이버TV,19,24,M,Naver네이버TVM1924,-4.747889204,0.78856,0.63
Naver,네이버TV,25,29,M,Naver네이버TVM2529,-4.747889204,0.78856,0.63
Naver,네이버TV,30,34,M,Naver네이버TVM3034,-4.747889204,0.78856,0.63
Naver,네이버TV,35,39,M,Naver네이버TVM3539,-4.747889204,0.78856,0.63
Naver,네이버TV,40,44,M,Naver네이버TVM4044,-4.747889204,0.78856,0.63
Naver,네이버TV,45,49,M,Naver네이버TVM4549,-4.747889204,0.78856,0.63
Naver,네이버TV,7,12,F,Naver네이버TVF712,-4.747889204,0.78856,0.63
Naver,네이버TV,13,18,F,Naver네이버TVF1318,-4.747889204,0.78856,0.63
Naver,네이버TV,19,24,F,Naver네이버TVF1924,-4.747889204,0.78856,0.63
Naver,네이버TV,25,29,F,Naver네이버TVF2529,-4.747889204,0.78856,0.63
Naver,네이버TV,30,34,F,Naver네이버TVF3034,-4.747889204,0.78856,0.63
Naver,네이버TV,35,39,F,Naver네이버TVF3539,-4.747889204,0.78856,0.63
Naver,네이버TV,40,44,F,Naver네이버TVF4044,-4.747889204,0.78856,0.63
Naver,네이버TV,45,49,F,Naver네이버TVF4549,-4.747889204,0.78856,0.63
Naver,네이버TV,50,54,M,Naver네이버TVM5054,-4.747889204,0.78856,0.63
Naver,네이버TV,60,64,M,Naver네이버TVM6064,-4.747889204,0.78856,0.63
Naver,네이버TV,50,54,F,Naver네이버TVF5054,-4.747889204,0.78856,0.63
Naver,네이버TV,60,64,F,Naver네이버TVF6064,-4.747889204,0.78856,0.63
Naver,밴드,55,59,M,Naver밴드M5559,-4.167248641,0.88345,0.407
Naver,밴드,65,69,M,Naver밴드M6569,-4.167248641,0.88345,0.407
Naver,밴드,55,59,F,Naver밴드F5559,-4.167248641,0.88345,0.407
Naver,밴드,65,69,F,Naver밴드F6569,-4.167248641,0.88345,0.407
Naver,밴드,7,12,M,Naver밴드M712,-4.167248641,0.88345,0.407
Naver,밴드,13,18,M,Naver밴드M1318,-4.167248641,0.88345,0.407
Naver,밴드,19,24,M,Naver밴드M1924,-4.167248641,0.88345,0.407
Naver,밴드,25,29,M,Naver밴드M2529,-4.167248641,0.88345,0.407
Naver,밴드,30,34,M,Naver밴드M3034,-4.167248641,0.88345,0.407
Naver,밴드,35,39,M,Naver밴드M3539,-4.167248641,0.88345,0.407
Naver,밴드,40,44,M,Naver밴드M4044,-4.167248641,0.88345,0.407
Naver,밴드,45,49,M,Naver밴드M4549,-4.167248641,0.88345,0.407
Naver,밴드,7,12,F,Naver밴드F712,-4.167248641,0.88345,0.407
Naver,밴드,13,18,F,Naver밴드F1318,-4.167248641,0.88345,0.407
Naver,밴드,19,24,F,Naver밴드F1924,-4.167248641,0.88345,0.407
Naver,밴드,25,29,F,Naver밴드F2529,-4.167248641,0.88345,0.407
Naver,밴드,30,34,F,Naver밴드F3034,-4.167248641,0.88345,0.407
Naver,밴드,35,39,F,Naver밴드F3539,-4.167248641,0.88345,0.407
Naver,밴드,40,44,F,Naver밴드F4044,-4.167248641,0.88345,0.407
Naver,밴드,45,49,F,Naver밴드F4549,-4.167248641,0.88345,0.407
Naver,밴드,50,54,M,Naver밴드M5054,-4.167248641,0.88345,0.407
Naver,밴드,60,64,M,Naver밴드M6064,-4.167248641,0.88345,0.407
Naver,밴드,50,54,F,Naver밴드F5054,-4.167248641,0.88345,0.407
Naver,밴드,60,64,F,Naver밴드F6064,-4.167248641,0.88345,0.407
Twitch TV,overall,55,59,M,Twitch TVoverallM5559,-3.451377094,0.815332343,0.3
Twitch TV,overall,65,69,M,Twitch TVoverallM6569,-3.451377094,0.815332343,0.3
Twitch TV,overall,55,59,F,Twitch TVoverallF5559,-3.451377094,0.815332343,0.3
Twitch TV,overall,65,69,F,Twitch TVoverallF6569,-3.451377094,0.815332343,0.3
Twitch TV,overall,7,12,M,Twitch TVoverallM712,-3.451377094,0.815332343,0.3
Twitch TV,overall,13,18,M,Twitch TVoverallM1318,-3.451377094,0.815332343,0.3
Twitch TV,overall,19,24,M,Twitch TVoverallM1924,-3.451377094,0.815332343,0.3
Twitch TV,overall,25,29,M,Twitch TVoverallM2529,-3.451377094,0.815332343,0.3
Twitch TV,overall,30,34,M,Twitch TVoverallM3034,-3.451377094,0.815332343,0.3
Twitch TV,overall,35,39,M,Twitch TVoverallM3539,-3.451377094,0.815332343,0.3
Twitch TV,overall,40,44,M,Twitch TVoverallM4044,-3.451377094,0.815332343,0.3
Twitch TV,overall,45,49,M,Twitch TVoverallM4549,-3.451377094,0.815332343,0.3
Twitch TV,overall,7,12,F,Twitch TVoverallF712,-3.451377094,0.815332343,0.3
Twitch TV,overall,13,18,F,Twitch TVoverallF1318,-3.451377094,0.815332343,0.3
Twitch TV,overall,19,24,F,Twitch TVoverallF1924,-3.451377094,0.815332343,0.3
Twitch TV,overall,25,29,F,Twitch TVoverallF2529,-3.451377094,0.815332343,0.3
Twitch TV,overall,30,34,F,Twitch TVoverallF3034,-3.451377094,0.815332343,0.3
Twitch TV,overall,35,39,F,Twitch TVoverallF3539,-3.451377094,0.815332343,0.3
Twitch TV,overall,40,44,F,Twitch TVoverallF4044,-3.451377094,0.815332343,0.3
Twitch TV,overall,45,49,F,Twitch TVoverallF4549,-3.451377094,0.815332343,0.3
Twitch TV,overall,50,54,M,Twitch TVoverallM5054,-3.451377094,0.815332343,0.3
Twitch TV,overall,60,64,M,Twitch TVoverallM6064,-3.451377094,0.815332343,0.3
Twitch TV,overall,50,54,F,Twitch TVoverallF5054,-3.451377094,0.815332343,0.3
Twitch TV,overall,60,64,F,Twitch TVoverallF6064,-3.451377094,0.815332343,0.3
SMR,SBS,55,59,M,SMRSBSM5559,-3.037474224,0.755014675,0.2
SMR,SBS,65,69,M,SMRSBSM6569,-3.037474224,0.755014675,0.2
SMR,SBS,55,59,F,SMRSBSF5559,-3.037474224,0.755014675,0.2
SMR,SBS,65,69,F,SMRSBSF6569,-3.037474224,0.755014675,0.2
SMR,SBS,7,12,M,SMRSBSM712,-3.037474224,0.755014675,0.2
SMR,SBS,13,18,M,SMRSBSM1318,-3.037474224,0.755014675,0.2
SMR,SBS,19,24,M,SMRSBSM1924,-3.037474224,0.755014675,0.2
SMR,SBS,25,29,M,SMRSBSM2529,-3.037474224,0.755014675,0.2
SMR,SBS,30,34,M,SMRSBSM3034,-3.037474224,0.755014675,0.2
SMR,SBS,35,39,M,SMRSBSM3539,-3.037474224,0.755014675,0.2
SMR,SBS,40,44,M,SMRSBSM4044,-3.037474224,0.755014675,0.2
SMR,SBS,45,49,M,SMRSBSM4549,-3.037474224,0.755014675,0.2
SMR,SBS,7,12,F,SMRSBSF712,-3.037474224,0.755014675,0.2
SMR,SBS,13,18,F,SMRSBSF1318,-3.037474224,0.755014675,0.2
SMR,SBS,19,24,F,SMRSBSF1924,-3.037474224,0.755014675,0.2
SMR,SBS,25,29,F,SMRSBSF2529,-3.037474224,0.755014675,0.2
SMR,SBS,30,34,F,SMRSBSF3034,-3.037474224,0.755014675,0.2
SMR,SBS,35,39,F,SMRSBSF3539,-3.037474224,0.755014675,0.2
SMR,SBS,40,44,F,SMRSBSF4044,-3.037474224,0.755014675,0.2
SMR,SBS,45,49,F,SMRSBSF4549,-3.037474224,0.755014675,0.2
SMR,SBS,50,54,M,SMRSBSM5054,-3.037474224,0.755014675,0.2
SMR,SBS,60,64,M,SMRSBSM6064,-3.037474224,0.755014675,0.2
SMR,SBS,50,54,F,SMRSBSF5054,-3.037474224,0.755014675,0.2
SMR,SBS,60,64,F,SMRSBSF6064,-3.037474224,0.755014675,0.2
Youtube,SBS,55,59,M,YoutubeSBSM5559,-4.183725084,0.690418176,0.643152577
Youtube,SBS,65,69,M,YoutubeSBSM6569,-4.183725084,0.690418176,0.643152577
Youtube,SBS,55,59,F,YoutubeSBSF5559,-4.183725084,0.690418176,0.643152577
Youtube,SBS,65,69,F,YoutubeSBSF6569,-4.183725084,0.690418176,0.643152577
Youtube,SBS,7,12,M,YoutubeSBSM712,-4.183725084,0.690418176,0.643152577
Youtube,SBS,13,18,M,YoutubeSBSM1318,-4.183725084,0.690418176,0.643152577
Youtube,SBS,19,24,M,YoutubeSBSM1924,-4.183725084,0.690418176,0.643152577
Youtube,SBS,25,29,M,YoutubeSBSM2529,-4.183725084,0.690418176,0.643152577
Youtube,SBS,30,34,M,YoutubeSBSM3034,-4.183725084,0.690418176,0.643152577
Youtube,SBS,35,39,M,YoutubeSBSM3539,-4.183725084,0.690418176,0.643152577
Youtube,SBS,40,44,M,YoutubeSBSM4044,-4.183725084,0.690418176,0.643152577
Youtube,SBS,45,49,M,YoutubeSBSM4549,-4.183725084,0.690418176,0.643152577
Youtube,SBS,7,12,F,YoutubeSBSF712,-4.183725084,0.690418176,0.643152577
Youtube,SBS,13,18,F,YoutubeSBSF1318,-4.183725084,0.690418176,0.643152577
Youtube,SBS,19,24,F,YoutubeSBSF1924,-4.183725084,0.690418176,0.643152577
Youtube,SBS,25,29,F,YoutubeSBSF2529,-4.183725084,0.690418176,0.643152577
Youtube,SBS,30,34,F,YoutubeSBSF3034,-4.183725084,0.690418176,0.643152577
Youtube,SBS,35,39,F,YoutubeSBSF3539,-4.183725084,0.690418176,0.643152577
Youtube,SBS,40,44,F,YoutubeSBSF4044,-4.183725084,0.690418176,0.643152577
Youtube,SBS,45,49,F,YoutubeSBSF4549,-4.183725084,0.690418176,0.643152577
Youtube,SBS,50,54,M,YoutubeSBSM5054,-4.183725084,0.690418176,0.643152577
Youtube,SBS,60,64,M,YoutubeSBSM6064,-4.183725084,0.690418176,0.643152577
Youtube,SBS,50,54,F,YoutubeSBSF5054,-4.183725084,0.690418176,0.643152577
Youtube,SBS,60,64,F,YoutubeSBSF6064,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,7,12,M,NAVER GFA모바일 메인M712,-5.758698043,0.77759812,0.85
NAVER GFA,모바일 메인,13,18,M,NAVER GFA모바일 메인M1318,-5.758698043,0.77759812,0.85
NAVER GFA,모바일 메인,19,24,M,NAVER GFA모바일 메인M1924,-5.206125678,0.884382026,0.85
NAVER GFA,모바일 메인,25,29,M,NAVER GFA모바일 메인M2529,-5.14821782,0.936511451,0.85
NAVER GFA,모바일 메인,30,34,M,NAVER GFA모바일 메인M3034,-4.836989238,0.92670354,0.85
NAVER GFA,모바일 메인,35,39,M,NAVER GFA모바일 메인M3539,-4.830426513,0.88984533,0.85
NAVER GFA,모바일 메인,40,44,M,NAVER GFA모바일 메인M4044,-4.850529907,0.873698466,0.85
NAVER GFA,모바일 메인,45,49,M,NAVER GFA모바일 메인M4549,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,7,12,F,NAVER GFA모바일 메인F712,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,13,18,F,NAVER GFA모바일 메인F1318,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,19,24,F,NAVER GFA모바일 메인F1924,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,25,29,F,NAVER GFA모바일 메인F2529,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,30,34,F,NAVER GFA모바일 메인F3034,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,35,39,F,NAVER GFA모바일 메인F3539,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,40,44,F,NAVER GFA모바일 메인F4044,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,45,49,F,NAVER GFA모바일 메인F4549,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,50,54,M,NAVER GFA모바일 메인M5054,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,60,64,M,NAVER GFA모바일 메인M6064,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,50,54,F,NAVER GFA모바일 메인F5054,-4.183725084,0.690418176,0.643152577
NAVER GFA,모바일 메인,60,64,F,NAVER GFA모바일 메인F6064,-4.183725084,0.690418176,0.643152577
Youtube,마스트헤드(CPM)_20년12월,7,12,F,Youtube마스트헤드(CPM)_20년12월F712,-3.15349,0.704493,0.526
Youtube,마스트헤드(CPM)_20년12월,13,18,F,Youtube마스트헤드(CPM)_20년12월F1318,-3.15349,0.704493,0.526
Youtube,마스트헤드(CPM)_20년12월,19,24,F,Youtube마스트헤드(CPM)_20년12월F1924,-3.15349,0.704493,0.526
Youtube,마스트헤드(CPM)_20년12월,25,29,F,Youtube마스트헤드(CPM)_20년12월F2529,-3.37128,0.758838,0.47
Youtube,마스트헤드(CPM)_20년12월,30,34,F,Youtube마스트헤드(CPM)_20년12월F3034,-3.37128,0.758838,0.47
Youtube,마스트헤드(CPM)_20년12월,35,39,F,Youtube마스트헤드(CPM)_20년12월F3539,-3.66167,0.817776,0.53
Youtube,마스트헤드(CPM)_20년12월,40,44,F,Youtube마스트헤드(CPM)_20년12월F4044,-3.66167,0.817776,0.53
Youtube,마스트헤드(CPM)_20년12월,45,49,F,Youtube마스트헤드(CPM)_20년12월F4549,-3.196,0.722451,0.429
Youtube,마스트헤드(CPM)_20년12월,50,54,F,Youtube마스트헤드(CPM)_20년12월F5054,-3.196,0.722451,0.429
Youtube,마스트헤드(CPM)_20년12월,55,59,F,Youtube마스트헤드(CPM)_20년12월F5559,-2.72461,0.642876,0.386
Youtube,마스트헤드(CPM)_20년12월,60,64,F,Youtube마스트헤드(CPM)_20년12월F6064,-2.72461,0.642876,0.386
Youtube,마스트헤드(CPM)_20년12월,65,69,F,Youtube마스트헤드(CPM)_20년12월F6569,-2.49268,0.559028,0.254
Youtube,마스트헤드(CPM)_20년12월,7,12,M,Youtube마스트헤드(CPM)_20년12월M712,-4.05753,0.932636,0.5
Youtube,마스트헤드(CPM)_20년12월,13,18,M,Youtube마스트헤드(CPM)_20년12월M1318,-4.05753,0.932636,0.5
Youtube,마스트헤드(CPM)_20년12월,19,24,M,Youtube마스트헤드(CPM)_20년12월M1924,-4.05753,0.932636,0.5
Youtube,마스트헤드(CPM)_20년12월,25,29,M,Youtube마스트헤드(CPM)_20년12월M2529,-3.18389,0.728473,0.5
Youtube,마스트헤드(CPM)_20년12월,30,34,M,Youtube마스트헤드(CPM)_20년12월M3034,-3.18389,0.728473,0.5
Youtube,마스트헤드(CPM)_20년12월,35,39,M,Youtube마스트헤드(CPM)_20년12월M3539,-3.40771,0.727043,0.57
Youtube,마스트헤드(CPM)_20년12월,40,44,M,Youtube마스트헤드(CPM)_20년12월M4044,-3.40771,0.727043,0.57
Youtube,마스트헤드(CPM)_20년12월,45,49,M,Youtube마스트헤드(CPM)_20년12월M4549,-2.85646,0.646137,0.502
Youtube,마스트헤드(CPM)_20년12월,50,54,M,Youtube마스트헤드(CPM)_20년12월M5054,-2.85646,0.646137,0.502
Youtube,마스트헤드(CPM)_20년12월,55,59,M,Youtube마스트헤드(CPM)_20년12월M5559,-3.03298,0.686707,0.48
Youtube,마스트헤드(CPM)_20년12월,60,64,M,Youtube마스트헤드(CPM)_20년12월M6064,-3.03298,0.686707,0.48
Youtube,마스트헤드(CPM)_20년12월,65,69,M,Youtube마스트헤드(CPM)_20년12월M6569,-2.77314,0.636177,0.351
Youtube,Bumper AD_20년12월,7,12,F,YoutubeBumper AD_20년12월F712,-5.38013,1.096416,1
Youtube,Bumper AD_20년12월,13,18,F,YoutubeBumper AD_20년12월F1318,-5.38013,1.096416,1
Youtube,Bumper AD_20년12월,19,24,F,YoutubeBumper AD_20년12월F1924,-5.38013,1.096416,1
Youtube,Bumper AD_20년12월,25,29,F,YoutubeBumper AD_20년12월F2529,-5.79645,1.104925,1
Youtube,Bumper AD_20년12월,30,34,F,YoutubeBumper AD_20년12월F3034,-5.79645,1.104925,1
Youtube,Bumper AD_20년12월,35,39,F,YoutubeBumper AD_20년12월F3539,-5.914,1.120764,1
Youtube,Bumper AD_20년12월,40,44,F,YoutubeBumper AD_20년12월F4044,-5.914,1.120764,1
Youtube,Bumper AD_20년12월,45,49,F,YoutubeBumper AD_20년12월F4549,-5.60359,1.015558,1
Youtube,Bumper AD_20년12월,50,54,F,YoutubeBumper AD_20년12월F5054,-5.60359,1.015558,1
Youtube,Bumper AD_20년12월,55,59,F,YoutubeBumper AD_20년12월F5559,-4.17491,0.737544,0.8
Youtube,Bumper AD_20년12월,60,64,F,YoutubeBumper AD_20년12월F6064,-4.17491,0.737544,0.8
Youtube,Bumper AD_20년12월,65,69,F,YoutubeBumper AD_20년12월F6569,-4.38666,0.819346,0.58
Youtube,Bumper AD_20년12월,7,12,M,YoutubeBumper AD_20년12월M712,-7.09569,1.409225,0.95
Youtube,Bumper AD_20년12월,13,18,M,YoutubeBumper AD_20년12월M1318,-7.09569,1.409225,0.95
Youtube,Bumper AD_20년12월,19,24,M,YoutubeBumper AD_20년12월M1924,-7.09569,1.409225,0.95
Youtube,Bumper AD_20년12월,25,29,M,YoutubeBumper AD_20년12월M2529,-6.42553,1.268419,0.95
Youtube,Bumper AD_20년12월,30,34,M,YoutubeBumper AD_20년12월M3034,-6.42553,1.268419,0.95
Youtube,Bumper AD_20년12월,35,39,M,YoutubeBumper AD_20년12월M3539,-6.47822,1.346552,0.91
Youtube,Bumper AD_20년12월,40,44,M,YoutubeBumper AD_20년12월M4044,-6.47822,1.346552,0.91
Youtube,Bumper AD_20년12월,45,49,M,YoutubeBumper AD_20년12월M4549,-5.40512,1.037238,0.95
Youtube,Bumper AD_20년12월,50,54,M,YoutubeBumper AD_20년12월M5054,-5.40512,1.037238,0.95
Youtube,Bumper AD_20년12월,55,59,M,YoutubeBumper AD_20년12월M5559,-5.0113,0.906954,0.97
Youtube,Bumper AD_20년12월,60,64,M,YoutubeBumper AD_20년12월M6064,-5.0113,0.906954,0.97
Youtube,Bumper AD_20년12월,65,69,M,YoutubeBumper AD_20년12월M6569,-4.77938,0.859904,0.79
Youtube,Trueview_Discovery_20년12월,7,12,F,YoutubeTrueview_Discovery_20년12월F712,-5.82904,0.98933,0.99
Youtube,Trueview_Discovery_20년12월,13,18,F,YoutubeTrueview_Discovery_20년12월F1318,-5.82904,0.98933,0.99
Youtube,Trueview_Discovery_20년12월,19,24,F,YoutubeTrueview_Discovery_20년12월F1924,-5.82904,0.98933,0.99
Youtube,Trueview_Discovery_20년12월,25,29,F,YoutubeTrueview_Discovery_20년12월F2529,-5.82373,1.003679,0.95
Youtube,Trueview_Discovery_20년12월,30,34,F,YoutubeTrueview_Discovery_20년12월F3034,-5.82373,1.003679,0.95
Youtube,Trueview_Discovery_20년12월,35,39,F,YoutubeTrueview_Discovery_20년12월F3539,-5.37477,0.884554,1
Youtube,Trueview_Discovery_20년12월,40,44,F,YoutubeTrueview_Discovery_20년12월F4044,-5.37477,0.884554,1
Youtube,Trueview_Discovery_20년12월,45,49,F,YoutubeTrueview_Discovery_20년12월F4549,-5.66285,0.946398,0.84
Youtube,Trueview_Discovery_20년12월,50,54,F,YoutubeTrueview_Discovery_20년12월F5054,-5.66285,0.946398,0.84
Youtube,Trueview_Discovery_20년12월,55,59,F,YoutubeTrueview_Discovery_20년12월F5559,-5.47667,0.888289,0.64
Youtube,Trueview_Discovery_20년12월,60,64,F,YoutubeTrueview_Discovery_20년12월F6064,-5.47667,0.888289,0.64
Youtube,Trueview_Discovery_20년12월,65,69,F,YoutubeTrueview_Discovery_20년12월F6569,-4.38224,0.732562,0.44
Youtube,Trueview_Discovery_20년12월,7,12,M,YoutubeTrueview_Discovery_20년12월M712,-4.84928,0.963728,0.57
Youtube,Trueview_Discovery_20년12월,13,18,M,YoutubeTrueview_Discovery_20년12월M1318,-4.84928,0.963728,0.57
Youtube,Trueview_Discovery_20년12월,19,24,M,YoutubeTrueview_Discovery_20년12월M1924,-4.84928,0.963728,0.57
Youtube,Trueview_Discovery_20년12월,25,29,M,YoutubeTrueview_Discovery_20년12월M2529,-5.80574,0.971567,1
Youtube,Trueview_Discovery_20년12월,30,34,M,YoutubeTrueview_Discovery_20년12월M3034,-5.80574,0.971567,1
Youtube,Trueview_Discovery_20년12월,35,39,M,YoutubeTrueview_Discovery_20년12월M3539,-6.46166,1.102233,1
Youtube,Trueview_Discovery_20년12월,40,44,M,YoutubeTrueview_Discovery_20년12월M4044,-6.46166,1.102233,1
Youtube,Trueview_Discovery_20년12월,45,49,M,YoutubeTrueview_Discovery_20년12월M4549,-6.48863,1.055267,0.96
Youtube,Trueview_Discovery_20년12월,50,54,M,YoutubeTrueview_Discovery_20년12월M5054,-6.48863,1.055267,0.96
Youtube,Trueview_Discovery_20년12월,55,59,M,YoutubeTrueview_Discovery_20년12월M5559,-5.24288,0.799958,0.96
Youtube,Trueview_Discovery_20년12월,60,64,M,YoutubeTrueview_Discovery_20년12월M6064,-5.24288,0.799958,0.96
Youtube,Trueview_Discovery_20년12월,65,69,M,YoutubeTrueview_Discovery_20년12월M6569,-5.84135,0.933213,0.64
Youtube,Trueview_ForReach_20년12월,7,12,F,YoutubeTrueview_ForReach_20년12월F712,-6.92774,1.431776,0.99
Youtube,Trueview_ForReach_20년12월,13,18,F,YoutubeTrueview_ForReach_20년12월F1318,-6.92774,1.431776,0.99
Youtube,Trueview_ForReach_20년12월,19,24,F,YoutubeTrueview_ForReach_20년12월F1924,-6.92774,1.431776,0.99
Youtube,Trueview_ForReach_20년12월,25,29,F,YoutubeTrueview_ForReach_20년12월F2529,-6.89749,1.355716,0.99
Youtube,Trueview_ForReach_20년12월,30,34,F,YoutubeTrueview_ForReach_20년12월F3034,-6.89749,1.355716,0.99
Youtube,Trueview_ForReach_20년12월,35,39,F,YoutubeTrueview_ForReach_20년12월F3539,-6.19897,1.198406,0.99
Youtube,Trueview_ForReach_20년12월,40,44,F,YoutubeTrueview_ForReach_20년12월F4044,-6.19897,1.198406,0.99
Youtube,Trueview_ForReach_20년12월,45,49,F,YoutubeTrueview_ForReach_20년12월F4549,-5.87663,1.064768,0.99
Youtube,Trueview_ForReach_20년12월,50,54,F,YoutubeTrueview_ForReach_20년12월F5054,-5.87663,1.064768,0.99
Youtube,Trueview_ForReach_20년12월,55,59,F,YoutubeTrueview_ForReach_20년12월F5559,-4.6409,0.858133,0.72
Youtube,Trueview_ForReach_20년12월,60,64,F,YoutubeTrueview_ForReach_20년12월F6064,-4.6409,0.858133,0.72
